,Time,Open,High,Low,Close,Volume
974,2014-10-08T12:59:00+0530,223.67,223.72,223.67,223.67,1173
975,2014-10-08T13:00:00+0530,223.67,223.69,223.43,223.43,12381
976,2014-10-08T13:01:00+0530,223.43,223.43,223.33,223.39,1758
977,2014-10-08T13:02:00+0530,223.39,223.77,223.33,223.67,4185
978,2014-10-08T13:03:00+0530,223.55,223.67,223.55,223.67,903
979,2014-10-08T13:04:00+0530,223.6,223.65,223.47,223.52,3435
980,2014-10-08T13:05:00+0530,223.5,223.63,223.4,223.53,1020
981,2014-10-08T13:06:00+0530,223.5,223.67,223.5,223.6,2031
982,2014-10-08T13:07:00+0530,223.6,223.67,223.5,223.62,3465
983,2014-10-08T13:08:00+0530,223.6,223.62,223.6,223.62,1530
984,2014-10-08T13:09:00+0530,223.55,223.65,223.55,223.55,972
985,2014-10-08T13:10:00+0530,223.55,223.73,223.55,223.73,3750
986,2014-10-08T13:11:00+0530,223.72,223.73,223.52,223.59,3396
987,2014-10-08T13:12:00+0530,223.59,223.62,223.53,223.62,1641
988,2014-10-08T13:13:00+0530,223.49,223.79,223.49,223.79,8112
989,2014-10-08T13:14:00+0530,223.73,223.77,223.62,223.62,2532
990,2014-10-08T13:15:00+0530,223.5,223.63,223.37,223.47,7563
991,2014-10-08T13:16:00+0530,223.62,223.82,223.53,223.82,6273
992,2014-10-08T13:17:00+0530,223.6,223.83,223.6,223.83,3303
993,2014-10-08T13:18:00+0530,223.83,223.83,223.69,223.82,1560
994,2014-10-08T13:19:00+0530,223.82,224,223.82,223.93,7749
995,2014-10-08T13:20:00+0530,223.87,223.93,223.75,223.75,1611
996,2014-10-08T13:21:00+0530,223.67,224,223.67,223.99,4353
997,2014-10-08T13:22:00+0530,223.99,223.99,223.72,223.83,3249
998,2014-10-08T13:23:00+0530,223.83,223.93,223.83,223.89,3717
999,2014-10-08T13:24:00+0530,223.89,223.93,223.89,223.92,3684
1000,2014-10-08T13:25:00+0530,223.92,224.57,223.92,224.4,23826
1001,2014-10-08T13:26:00+0530,224.53,224.63,224.29,224.45,7107
1002,2014-10-08T13:27:00+0530,224.45,225,224.25,225,30063
1003,2014-10-08T13:28:00+0530,225,225.33,224.57,224.63,43479
1004,2014-10-08T13:29:00+0530,224.63,225,224.47,224.67,29727
1005,2014-10-08T13:30:00+0530,224.67,224.83,224.5,224.67,27264
1006,2014-10-08T13:31:00+0530,224.52,224.62,224.17,224.17,3264
1007,2014-10-08T13:32:00+0530,224.25,224.59,224.25,224.42,3729
1008,2014-10-08T13:33:00+0530,224.5,224.67,224.42,224.6,79515
1009,2014-10-08T13:34:00+0530,224.59,224.67,224.42,224.59,90783
1010,2014-10-08T13:35:00+0530,224.57,224.59,224.17,224.29,15600
1011,2014-10-08T13:36:00+0530,224.29,224.57,224.29,224.39,7122
1012,2014-10-08T13:37:00+0530,224.25,224.43,223.8,224.05,27393
1013,2014-10-08T13:38:00+0530,223.93,224.32,223.93,224.17,13188
1014,2014-10-08T13:39:00+0530,224.17,224.5,224.17,224.39,3480
1015,2014-10-08T13:40:00+0530,224.39,224.49,224.33,224.49,7404
1016,2014-10-08T13:41:00+0530,224.5,224.5,224.05,224.15,7107
1017,2014-10-08T13:42:00+0530,224.17,224.45,224.17,224.4,4686
1018,2014-10-08T13:43:00+0530,224.4,224.4,224.3,224.37,2994
1019,2014-10-08T13:44:00+0530,224.37,224.59,224.35,224.47,14019
1020,2014-10-08T13:45:00+0530,224.43,224.5,224.2,224.5,4818
1021,2014-10-08T13:46:00+0530,224.5,224.57,224.25,224.33,4443
1022,2014-10-08T13:47:00+0530,224.22,224.27,224.17,224.17,2346
1023,2014-10-08T13:48:00+0530,224.17,224.33,224.17,224.29,3930
1024,2014-10-08T13:49:00+0530,224.3,224.33,224.25,224.29,6267
1025,2014-10-08T13:50:00+0530,224.29,224.47,224.29,224.33,2397
1026,2014-10-08T13:51:00+0530,224.29,224.43,224.25,224.43,10329
1027,2014-10-08T13:52:00+0530,224.43,224.5,224.25,224.29,4311
1028,2014-10-08T13:53:00+0530,224.27,224.33,224.27,224.32,2076
1029,2014-10-08T13:54:00+0530,224.27,224.3,224.25,224.27,2496
1030,2014-10-08T13:55:00+0530,224.27,224.37,224,224.15,13611
1031,2014-10-08T13:56:00+0530,224.02,224.33,223.67,224.15,12516
1032,2014-10-08T13:57:00+0530,223.77,224.23,223.77,223.97,3570
1033,2014-10-08T13:58:00+0530,224,224.23,224,224.17,5133
1034,2014-10-08T13:59:00+0530,224.05,224.23,224.05,224.12,2742
1035,2014-10-08T14:00:00+0530,224.12,224.2,224.07,224.17,1656
1036,2014-10-08T14:01:00+0530,224.17,224.2,224.07,224.12,8508
1037,2014-10-08T14:02:00+0530,224.1,224.2,224.02,224.12,1866
1038,2014-10-08T14:03:00+0530,224.07,224.29,224,224.07,6639
1039,2014-10-08T14:04:00+0530,224.07,224.1,223.83,223.87,10806
1040,2014-10-08T14:05:00+0530,223.83,223.87,223.73,223.73,7122
1041,2014-10-08T14:06:00+0530,223.73,223.93,223.67,223.87,9468
1042,2014-10-08T14:07:00+0530,223.69,223.89,223.67,223.87,5175
1043,2014-10-08T14:08:00+0530,223.72,223.9,223.67,223.89,17628
1044,2014-10-08T14:09:00+0530,223.82,223.92,223.67,223.72,1950
1045,2014-10-08T14:10:00+0530,223.73,223.83,223.67,223.79,6969
1046,2014-10-08T14:11:00+0530,223.79,224,223.69,223.87,6159
1047,2014-10-08T14:12:00+0530,223.79,224.02,223.67,223.67,7947
1048,2014-10-08T14:13:00+0530,223.77,223.97,223.67,223.83,3483
1049,2014-10-08T14:14:00+0530,223.7,223.79,223.69,223.73,2178
1050,2014-10-08T14:15:00+0530,223.69,223.92,223.69,223.87,5856
1051,2014-10-08T14:16:00+0530,223.8,224,223.8,223.92,4470
1052,2014-10-08T14:17:00+0530,223.93,223.97,223.73,223.73,2592
1053,2014-10-08T14:18:00+0530,223.82,224.09,223.8,224,7389
1054,2014-10-08T14:19:00+0530,224,224.1,223.97,224,2412
1055,2014-10-08T14:20:00+0530,224.07,224.07,224,224,2511
1056,2014-10-08T14:21:00+0530,224.02,224.17,224,224.09,2628
1057,2014-10-08T14:22:00+0530,224.15,224.15,223.75,223.85,3264
1058,2014-10-08T14:23:00+0530,223.85,223.99,223.75,223.75,13632
1059,2014-10-08T14:24:00+0530,223.75,223.75,223.07,223.1,39468
1060,2014-10-08T14:25:00+0530,223.12,223.37,223.12,223.3,15000
1061,2014-10-08T14:26:00+0530,223.23,223.33,223.03,223.1,12702
1062,2014-10-08T14:27:00+0530,223.1,223.1,222.69,222.89,18015
1063,2014-10-08T14:28:00+0530,222.83,223.09,222.77,222.77,25875
1064,2014-10-08T14:29:00+0530,222.77,222.83,222.7,222.73,17136
1065,2014-10-08T14:30:00+0530,222.83,222.83,222.73,222.83,4503
1066,2014-10-08T14:31:00+0530,222.8,222.83,222.63,222.83,19296
1067,2014-10-08T14:32:00+0530,222.83,222.95,222.69,222.9,9552
1068,2014-10-08T14:33:00+0530,223,223.05,222.93,223,12093
1069,2014-10-08T14:34:00+0530,223.05,223.05,222.93,223,7908
1070,2014-10-08T14:35:00+0530,223,223.67,222.93,223.6,27507
1071,2014-10-08T14:36:00+0530,223.62,223.9,223.37,223.45,17970
1072,2014-10-08T14:37:00+0530,223.4,224,223.4,223.7,8433
1073,2014-10-08T14:38:00+0530,223.8,223.87,223.69,223.77,5424
1074,2014-10-08T14:39:00+0530,223.92,224.09,223.69,224.09,14142
1075,2014-10-08T14:40:00+0530,224.12,224.3,224.02,224.1,13161
1076,2014-10-08T14:41:00+0530,224.1,224.1,223.77,223.87,11817
1077,2014-10-08T14:42:00+0530,223.95,224.02,223.67,223.72,14169
1078,2014-10-08T14:43:00+0530,223.7,223.87,223.67,223.73,15780
1079,2014-10-08T14:44:00+0530,223.79,223.82,223.63,223.69,10332
1080,2014-10-08T14:45:00+0530,223.72,223.8,223.67,223.79,21816
1081,2014-10-08T14:46:00+0530,223.85,224.65,223.79,224.65,47955
1082,2014-10-08T14:47:00+0530,224.52,224.65,224.33,224.33,42675
1083,2014-10-08T14:48:00+0530,224.33,224.52,224.17,224.52,24267
1084,2014-10-08T14:49:00+0530,224.65,224.67,224.42,224.67,72057
1085,2014-10-08T14:50:00+0530,224.67,225,224.5,224.52,49092
1086,2014-10-08T14:51:00+0530,224.6,224.83,224.5,224.52,15489
1087,2014-10-08T14:52:00+0530,224.52,225,224.52,225,16992
1088,2014-10-08T14:53:00+0530,224.87,225.07,224.87,225,40722
1089,2014-10-08T14:54:00+0530,225,225.2,224.73,225.2,33762
1090,2014-10-08T14:55:00+0530,225.27,225.33,224.85,224.85,27087
1091,2014-10-08T14:56:00+0530,224.93,225.03,224.85,224.93,11397
1092,2014-10-08T14:57:00+0530,224.93,225,224.82,224.95,7047
