2018-05-25 06:24:05,999898882988433413,0,b'#EarningsWithETNOW | KARUR VYSYA BANK Q4FY18:\nPAT at Rs 50.6 cr vs Rs 218 cr YoY\nNII at Rs 642.1 cr vs Rs 580 cr YoY https://t.co/1DlKLNT4MZ'
2018-05-25 06:16:02,999896857198215168,4,"b""By the time you are done reading this, you won't be clueless about PF, Gratuity, HRA, allowances, reimbursements, b\xe2\x80\xa6 https://t.co/XGW4MK3Val"""
2018-05-25 06:15:09,999896636074545152,1,b'WATCH | Bringing petrol/diesel under GST could bring down prices https://t.co/K6ZewI18HS'
2018-05-25 06:14:17,999896418092367873,1,"b'L&amp;T Construction bags Rs 3,191 cr order for Dhaka Metro https://t.co/lmYt0xwFl7'"
2018-05-25 06:05:04,999894098277416960,1,"b""See Nifty at fresh record high in FY19; 'quality stocks' available post correction: Reliance Sec https://t.co/JiP55iUshS"""
2018-05-25 06:00:08,999892857304498176,0,b'Cox &amp; Kings stock zooms 14% as subsidiary receives NBFC license from RBI https://t.co/Ji8Z2NJ4aO'
2018-05-25 05:55:11,999891609075384323,0,"b'Karnataka LIVE: Congress MLAs arrive at Vidhana Soudha ahead of Speaker election, floor test https://t.co/xHnvFMNMtw'"
2018-05-25 05:55:03,999891576905060353,1,"b""India state banks' bailout stumbles as losses mount https://t.co/wTd7c5PCXY"""
2018-05-25 05:53:11,999891106534838273,0,b'Trump Admin |  Rescinding of H-4 visa work permit in final stages: PTI\nAlert: H-4 visas are issued to the spouses o\xe2\x80\xa6 https://t.co/bT1IzXalMu'
2018-05-25 05:50:03,999890318630645761,1,b'About 15 people injured in blast at restaurant in Canada - Media https://t.co/Up5w9gFkIv'
2018-05-25 05:46:20,999889383779024896,0,b'#MarketUpdate https://t.co/IelJF3lKkA'
2018-05-25 05:45:05,999889069357154304,3,b'Bank of Baroda likely to post 60% drop in net profit for Q4 FY18 https://t.co/kgHzzcaRmY'
2018-05-25 05:45:04,999889065599164416,5,b'Bringing auto fuel under GST could bring down prices by as much as Rs 29 https://t.co/NPu2MLLTnE'
2018-05-25 05:40:04,999887803780493313,0,"b'Market Update: Nifty midcap outshines, TCS hits new 52-week high; Bajaj Finserv jumps 3% @im_sandip https://t.co/OMsLO83SaU'"
2018-05-25 05:35:03,999886542876299264,1,b'4 largecap stock ideas which could return up to 12% in 30 days https://t.co/ps3QoGX6mD'
2018-05-25 05:33:00,999886028713246720,1,"b""#BuffettTrail | 'Lunch break with Raamdeo' | Don't miss this opportunity. Answer four simple questions, in the comm\xe2\x80\xa6 https://t.co/xbSV70GVmI"""
2018-05-25 05:31:39,999885686512668672,0,"b""#BuffetTrail | Q- Where is Berkshire's HQ situated?\nAnswer- Omaha\nThe 2nd luck winner of 'Lunch break with Raamdeo'\xe2\x80\xa6 https://t.co/wIc3qZDR8r"""
2018-05-25 05:31:36,999885675754237957,0,"b""In an #Exclusive conversation with ET NOW's @NayantaraRai, Varun Jaipuria\nDirector of Varun Beverages says acquired\xe2\x80\xa6 https://t.co/maFDk8eNp4"""
2018-05-25 05:29:29,999885142075129857,2,b'SC may mull plea for special probe on #Tuticorin police action on May 28: Cogencies\n#SterliteProtests\xe2\x80\xa6 https://t.co/RrGLt2pPF0'
2018-05-25 05:28:20,999884853632876544,3,"b""#Exclusive | ET NOW's @NayantaraRai was at the factory of Bottling major Varun Beverages, earlier this week. For th\xe2\x80\xa6 https://t.co/YVwhUsK4qO"""
2018-05-25 05:21:38,999883168613191681,1,"b'Ramesh Gehaney, ED &amp; COO of Endurance Technologies says that scooters currently contribute about 30% of sales; Aim\xe2\x80\xa6 https://t.co/uGMjeRvUE8'"
2018-05-25 05:19:56,999882740827701248,0,b'#CorporateView | Motorcycles market moved better than scooters in FY18. Have 68% presence in motorcycle mkt; Expect\xe2\x80\xa6 https://t.co/OpbisnDzzg'
2018-05-25 05:15:04,999881513704480768,1,b'Bank Nifty resumes uptrend; these 3 stocks could deliver 8-11% returns in the short term https://t.co/8P1ruBXtuE'
2018-05-25 05:13:25,999881098212532224,7,"b""#Exclusive | Kotak Mahindra AMC's @NileshShah68 on #Modi4Years:\n\n#StateOfTheEconomy @tanvirgill2 @MubinaKapasi https://t.co/DsekF6mXmS"""
2018-05-25 05:11:21,999880577774899200,3,b'#Exclusive | Tax compliance remained poor for decades; Saw great improvements over the last 4 years. #GST is a game\xe2\x80\xa6 https://t.co/evg7pKu0EU'
2018-05-25 05:10:04,999880253949427713,1,b'Granules India touches 52-week low on 55% dip in Q4 profit https://t.co/hMQ4Cyu1Vp'
2018-05-25 05:08:42,999879913556488192,2,"b'#Exclusive | Huge NPAs going unrecognised for a very long time needed to be addressed. Over the last 4 years, we ha\xe2\x80\xa6 https://t.co/PQUWvk2Bms'"
2018-05-25 05:05:04,999878995587059713,0,b'4 largecap stock ideas which could return up to 12% in 30 days https://t.co/Eiv7uZ9I4v'
2018-05-25 05:05:03,999878995301761024,0,b'PNC Infratech gains 3% on declaring lowest bidder for project worth Rs 1738 cr https://t.co/w2hlEh1KR4'
2018-05-25 05:05:01,999878982907584512,1,b'#Exclusive | Matter of great pride that our economy is now bigger than that of UK. India has seen continuity in pol\xe2\x80\xa6 https://t.co/KfFr8AEqpo'
2018-05-25 05:00:06,999877748775702529,1,"b'Strong support for Nifty at 10,418: Dynamic Levels https://t.co/R2ZZvFLeZ7'"
2018-05-25 04:57:08,999876999165464576,2,"b'A month after hitting $100-bn mark, TCS hits m-cap of Rs 7 lakh crore https://t.co/UvQ69Qg8yk'"
2018-05-25 04:55:03,999876475234017283,1,"b'Dutch PM Mark Rutte cuts short India visit, to return to Netherlands https://t.co/48nBdZmxGt'"
2018-05-25 04:50:03,999875219052474368,1,b'United Spirits rises 4% post company reports profit in Q4 https://t.co/AAFthJrjrn'
2018-05-25 04:45:05,999873967610564608,5,"b""Gujarat Government to conduct 'Yagna' for good monsoons https://t.co/UeaheToqDN"""
2018-05-25 04:40:03,999872701853585408,0,"b""See Nifty at fresh record high in FY19; 'quality stocks' available post correction: Reliance Sec https://t.co/bm0zv20lwN"""
2018-05-25 04:36:19,999871761532444673,0,b'60-70% of portfolio must be invested in small caps for next 3 years. Must look at investing in the leaders or likel\xe2\x80\xa6 https://t.co/xsQNoMmwm5'
2018-05-25 04:35:36,999871580762136581,2,"b'Petrol rate was hiked by 36 paise, crossing the Rs 80-mark in more than 10 cities\n#FuelPriceHike #FuelOnFire \nhttps://t.co/zQ0Kftz8OM'"
