id,number_of_retweets,number_of_favorites,created_at,text
995223302502322176,15,21,2018-05-12 08:45:00,b'Why did Piramal buy Flashnet and then in a matter of months sell the company\xe2\x80\x99s key real estate property back to Goy\xe2\x80\xa6 https://t.co/ikjbCHtrGq'
995219529902055424,0,2,2018-05-12 08:30:00,b'#KarnatakaElections | How does the BJP\xe2\x80\x99s manifesto compare with that of the Congress? \nhttps://t.co/7UYCwKtZXg https://t.co/EnMEwcnaVc'
995217730746777600,4,15,2018-05-12 08:22:51,"b""Benefit from the experience of over a 100 experienced traders, at the Traders' Carnival.\nhttps://t.co/IQlrJU1yov https://t.co/INgfTdG4oL"""
995215752822231040,2,0,2018-05-12 08:15:00,b'#BQMutualFundShow | Harsh Roongta suggests the best mutual funds for your portfolio in a volatile market.\xe2\x80\xa6 https://t.co/5tIVdB29xf'
995213478322319360,5,6,2018-05-12 08:05:58,"b'Infrastructure woes worry Bengaluru citizens, says @TVMohandasPai.\n\nFollow our coverage of the #KarnatakaElections\xe2\x80\xa6 https://t.co/PPTnoJRlce'"
995211978732748801,3,5,2018-05-12 08:00:00,"b""Forbes has a new name topping its 2018 list of World's Most Powerful People. https://t.co/Hgk1r8KE0j"""
995210302315675648,4,4,2018-05-12 07:53:20,"b'#KarnatakaElections | Need a crackdown on corruption &amp; vested interest, says BJP Rajya Sabha MP @rajeev_mp.\n\nGet al\xe2\x80\xa6 https://t.co/QCRcCRsAj7'"
995208202856812544,2,7,2018-05-12 07:45:00,b'Reliance Jio\xe2\x80\x99s new Rs 199 plan to erode rivals\xe2\x80\x99 revenue.\nhttps://t.co/pcMzNpouX5 https://t.co/AgfER8jRMD'
995206760775303168,4,10,2018-05-12 07:39:16,b'BQ Portfolio | Any portfolio needs to give at least 10% returns just to beat inflation and about 15% would be neede\xe2\x80\xa6 https://t.co/qMUJL80QPw'
995204429446955008,0,0,2018-05-12 07:30:00,b'#KarnatakaElections | Can Siddaramaiah break a 30-year trend? @KaushikVaidya reports.\nhttps://t.co/zSgxXRuQbV https://t.co/iqcM0m0jyk'
995203696676945921,0,2,2018-05-12 07:27:05,b'#KarnatakaElections | A wishlist from Bengaluru citizens.\n\nFollow the updates on our live blog here:\xe2\x80\xa6 https://t.co/AFaBxmJEYU'
995200653109542912,0,2,2018-05-12 07:15:00,"b'Coming Soon: A policy mandating asset monetisation by state-owned firms, reports @Nikunj_Ohri.\xe2\x80\xa6 https://t.co/ywWG6zcOKG'"
995199257224216579,2,9,2018-05-12 07:09:27,"b""Government's focus should be on job creation, says Infosys Co-Founder Kris Gopalakrishnan.\n\nFollow our updates on t\xe2\x80\xa6 https://t.co/madOspbq8b"""
995194560488792065,37,52,2018-05-12 06:50:47,b'RBI orders Dena Bank to stop lending.\nhttps://t.co/szUaLV3k7p https://t.co/IUlmGSppWi'
995193566468063232,2,0,2018-05-12 06:46:50,"b""In a first for Indian boards, Fortis' independent directors write to shareholders to not vote 'for' their removal.\xe2\x80\xa6 https://t.co/fYj3hNvJsU"""
995193104327168005,1,2,2018-05-12 06:45:00,"b'#KarnatakaElections | The five issues that will matter, reports @TamannaInamdar. \nhttps://t.co/u1W39mPTCe https://t.co/3cnWch7PMr'"
995190952166805504,1,0,2018-05-12 06:36:27,"b""Polling is well underway. Here's everything you need to know about the #KarnatakaElections and why it's so importan\xe2\x80\xa6 https://t.co/fglAL3G58Z"""
995190046314545152,4,1,2018-05-12 06:32:51,b'How the Munjals &amp; Burmans came together to bid for Fortis Healthcare. @imohitburman @menakadoshi @DaburIndia\xe2\x80\xa6 https://t.co/GsxhW5K8JO'
995189329063436288,0,0,2018-05-12 06:30:00,b'Collegium to reiterate KM Joseph\xe2\x80\x99s name for elevation to Supreme Court.\nhttps://t.co/tSWbOS9Yac https://t.co/JwnCrrzykr'
995187930380423168,2,8,2018-05-12 06:24:26,b'Proposed Ratnagiri refinery gets another Middle Eastern investor.\nhttps://t.co/zX8IKfD01f https://t.co/yUldGTjmKL'
995185553585782784,7,10,2018-05-12 06:15:00,"b'Central banks across the globe lack the tools to boost inflation, says Raghuram Rajan.\nhttps://t.co/7dOPyMG3S1 https://t.co/D1eRG2p1nH'"
995184295395262464,0,3,2018-05-12 06:10:00,b'Five ways the Walmart-Flipkart deal transforms the Indian retail landscape. PE investor @hchawlah on the Walmart vs\xe2\x80\xa6 https://t.co/k4sVi7F6Mq'
995183260094291968,1,5,2018-05-12 06:05:53,"b'#KarnatakaElections | Bengalureans cast their vote.\nFor updates, click here: https://t.co/HiWkg7gROv https://t.co/BmKZIgsNXJ'"
995181876716318722,3,5,2018-05-12 06:00:23,b'#KarnatakaElections | A voter turnout of 24% has been registered till 11 am.\n(Source: @ANI) \nFollow our live update\xe2\x80\xa6 https://t.co/zjtvCQRjDc'
995181783053488128,0,0,2018-05-12 06:00:01,"b'#KarnatakaElections | The key numbers to watch out for, reports @KaushikVaidya.\nhttps://t.co/eMuctQEGUr https://t.co/s5ronh8bwc'"
995178003813486593,0,1,2018-05-12 05:45:00,"b'After a heated 5-way race, the Fortis board has finally chosen its preferred bidder - the Munjal-Burman combine. He\xe2\x80\xa6 https://t.co/uBo9b7UGdY'"
995174229258752000,0,0,2018-05-12 05:30:00,b'#KarnatakaElections | What Bengaluru voters want from this election.\nhttps://t.co/R4FNxRw1hi https://t.co/fyzI7O4Fqb'
995172075676487680,2,2,2018-05-12 05:21:26,b'How arctic weather could affect Indian farmers. (Via @IndiaSpend)\nhttps://t.co/eSoMjVZhj6 https://t.co/ejpVhA5ZLx'
995170454359822336,0,1,2018-05-12 05:15:00,"b""India's industrial activity slowed in March.\nhttps://t.co/XbHZWzbejo"""
995166679184261120,1,2,2018-05-12 05:00:00,"b'#KarnatakaElections could set the agenda for 2019 polls, reports @TamannaInamdar.\nhttps://t.co/QPdaAArn7e https://t.co/tESEhjipfu'"
995162904381947904,0,6,2018-05-12 04:45:00,b'Why @kishore_biyani is unfazed by the Walmart-Flipkart deal.\nhttps://t.co/tfWjZsN9n1 https://t.co/ZCSdchrmGr'
995159129856491520,0,0,2018-05-12 04:30:00,b'Karnataka performs moderately well when it comes to financial inclusion of women. #KarnatakaElections\xe2\x80\xa6 https://t.co/fWOLtQR5oR'
995158185328627712,0,17,2018-05-12 04:26:15,b'Former cricketer Anil Kumble casts his vote in Bengaluru.\n(Image Credit: @anilkumble1074)\nFollow our coverage of th\xe2\x80\xa6 https://t.co/8akp1s1n1A'
995156544558743554,0,3,2018-05-12 04:19:43,b'NASA prepares self-flying helicopter for 2020 Mars Rover mission.\nhttps://t.co/FV00qC2wLs https://t.co/Yg1uT44gBc'
995155354672513024,0,2,2018-05-12 04:15:00,b'Bank unions threaten a two-day nationwide strike from May 30.\nhttps://t.co/2jVN1Sd4CO https://t.co/khNKX6XFLG'
995153131364270080,1,1,2018-05-12 04:06:10,b'Polling for #KarnatakaElections begins.\nhttps://t.co/6VNP46c8YS https://t.co/Gdl62hJ9V6'
995151582659600384,6,5,2018-05-12 04:00:00,b'This is how Flipkart became the third most funded private company in the world.\nhttps://t.co/B41SD8DrtI https://t.co/pCnRIFF2a1'
995147805541978112,0,1,2018-05-12 03:45:00,b'#Q4WithBQ | UCO Bank\xe2\x80\x99s loss widens as provisions double in March quarter.\nhttps://t.co/8g3FFEKZvu https://t.co/HCfYHlSiyj'
995145532023558144,1,3,2018-05-12 03:35:58,b'#BQMutualFundShow | How to invest for a 25-30 year retirement.\nhttps://t.co/IfU2anGlZC https://t.co/aW02VGJvYK'
995144030236258305,1,4,2018-05-12 03:30:00,"b'#KarnatakaElections | How Karnataka\xe2\x80\x99s economy fares against that of Maharashtra, Tamil Nadu and Gujarat.\xe2\x80\xa6 https://t.co/6CZZY3tCS8'"
995140255282941952,0,1,2018-05-12 03:15:00,b'#Q4WithBQ | SpiceJet\xe2\x80\x99s profit misses estimates in March quarter.\nhttps://t.co/cYKwhqCCWY https://t.co/ZsSRDuL0Jo'
995136570050015232,2,3,2018-05-12 03:00:21,b'#KarnatakaElections | All you need to know going into polling day.\nhttps://t.co/dFlNlv6OWE https://t.co/pnPwLez9Yv'
995136483970301952,0,3,2018-05-12 03:00:01,b'Ravi Venkatesan resigns as independent director of Infosys.\nhttps://t.co/lQOxozYLQ3 https://t.co/vKAaCAFtsL'
995132706202767360,2,3,2018-05-12 02:45:00,b'#KarnatakaElections | The Election Commission has deferred the polling for the RR Nagar seat. (Via @TheQuint)\xe2\x80\xa6 https://t.co/0ZgQ6ozS7w'
995132534794010624,1,3,2018-05-12 02:44:19,b'Drug industry dodges worst fears in President Trump\xe2\x80\x99s U.S. price plan.\nhttps://t.co/3ENFNQ8CNe https://t.co/DDMAxkY1rS'
995128931522039808,0,0,2018-05-12 02:30:00,b'Karnataka has a higher share of women-led businesses compared to the Indian average. #KarnatakaElections\xe2\x80\xa6 https://t.co/7VODpSMNal'
995126332072771584,0,2,2018-05-12 02:19:40,b'#KarnatakaElections| Polling is underway.\n(Image Credit: @ANI)\nFollow our coverage of the elections here:\xe2\x80\xa6 https://t.co/etp5F27fY2'
995125155767705604,1,1,2018-05-12 02:15:00,b'#Q4WithBQ | Canara Bank posts a loss as provisions surge threefold in March quarter.\nhttps://t.co/UnBsV3nuWp https://t.co/8lg7xCrjWk'
995121383142129665,3,1,2018-05-12 02:00:00,b'#KarnatakaElections | Here are 5 key contests to watch out for. @TamannaInamdar reports.\nhttps://t.co/PxYL6i6tFV https://t.co/ZcUCSXuKAa'
995117606691631104,5,15,2018-05-12 01:45:00,b'How Fortis went from portfolio investment to takeover target for the Burmans.\nhttps://t.co/7J1cIkdfAB https://t.co/CDnC7c4l2A'
995113831528652800,3,2,2018-05-12 01:30:00,"b""India's factory output slowed more than expected in March.\nhttps://t.co/VIgeiFJL0T https://t.co/KdSFa1Gymn"""
995098731841179648,0,2,2018-05-12 00:30:00,"b""Mukesh Ambani's Jio is now going for bigger rivals' high-paying postpaid users.\nhttps://t.co/u6NLwA2dl0"""
995083633122832386,0,0,2018-05-11 23:30:00,b'Ravi Venkatesan leaves Infosys.\nhttps://t.co/9c3ptWDvOI https://t.co/xHLebdPnN6'
995068533829586944,0,0,2018-05-11 22:30:00,b'Amazon is said to halt Google shopping ads as rivalry heats up.\nhttps://t.co/HPY4JZTobs https://t.co/xFOAcARtx5'
995053434557616128,1,3,2018-05-11 21:30:00,"b'Legal fight, delays force Adani writedowns on Carmichael coal.\nhttps://t.co/nyU9vw31et https://t.co/hvThylNqLA'"
995038333893046272,2,3,2018-05-11 20:30:00,b'This is how Flipkart became the third most funded private company in the world.\nhttps://t.co/B41SD8lQ58 https://t.co/SdIb9d5uhl'
995023234893426688,0,1,2018-05-11 19:30:00,"b'The gossip inside the Beverly Hills Hilton kept taking an unexpected turn -- toward, of all things, Deutsche Bank A\xe2\x80\xa6 https://t.co/UpGtasjMSF'"
995008135130578944,0,0,2018-05-11 18:30:00,b'Social Indicators: Where does Karnataka stand? #KarnatakaElections2018 \nhttps://t.co/JOPqDaWIUz https://t.co/Sx0JjhOaVF'
995004911086583808,12,30,2018-05-11 18:17:11,b'What the opinion polls say about vote sharing in the #KarnatakaElections2018. @TamannaInamdar is in conversation wi\xe2\x80\xa6 https://t.co/O7HDgBHbhe'
995004526821130240,1,2,2018-05-11 18:15:40,b'Who holds the edge in #KarnatakaElections2018 ?\nhttps://t.co/9gshEkBhJ6 https://t.co/5z6X0RyEJc'
995000597425291265,1,7,2018-05-11 18:00:03,b'Aston Martin targets Ferrari with high-end electric SUV. \nhttps://t.co/5KtAZ0HTzY https://t.co/VcDtaoFhuN'
995000509378379776,5,2,2018-05-11 17:59:42,"b""Here's the best of Google's Play store apps, 2018. https://t.co/5IpEzazFN2"""
994998687481790464,2,2,2018-05-11 17:52:27,b'Jio slashes tariff on postpaid connections. \n@TamannaInamdar.\nhttps://t.co/jHP8wEWvqM https://t.co/u9RrW0EeWu'
994996811793358848,0,3,2018-05-11 17:45:00,b'Want a recession forecast? Ask a machine instead of an economist.\nhttps://t.co/3tRnBCbZnA https://t.co/lyi9KzCG9G'
994996528249946112,2,5,2018-05-11 17:43:53,b'Five key contests to watch out for in the battle for Karnataka. #KarnatakaElections2018\nhttps://t.co/sgL3o36HKe https://t.co/trUztIkj4q'
994993035640532995,1,0,2018-05-11 17:30:00,b'Obama-era net neutrality rules end June 11 as challenges proceed.\nhttps://t.co/t8RcpSCvzE https://t.co/MQfNKROlu0'
994990207928680448,2,1,2018-05-11 17:18:46,"b""Fortis board's decision not in shareholders' interest says former ED with SEBI, JN Gupta  to @TamannaInamdar.\xe2\x80\xa6 https://t.co/1w5Z03WMMp"""
994989260599111680,1,3,2018-05-11 17:15:00,b'Rolls-Royce has officially entered the off-road territory.\nhttps://t.co/okilEq4XA1 https://t.co/Lh2LmiEZBP'
994988159313182720,1,2,2018-05-11 17:10:37,"b""Supreme Court Collegium to reiterate Justice KM Joseph's name. @aayush_a6 speaks to senior advocate Vikas Singh abo\xe2\x80\xa6 https://t.co/sxE3Fkwhiu"""
994985547784339457,3,1,2018-05-11 17:00:15,b'The Fineprint | Fortis Healthcare\xe2\x80\x99s independent directors write to shareholders to not vote \xe2\x80\x98for\xe2\x80\x99 their removal.\xe2\x80\xa6 https://t.co/tMAeVye4hW'
994985485788438529,0,1,2018-05-11 17:00:00,b'India\xe2\x80\x99s industrial output grew 4.4% in March compared to a revised 7% in February.\nhttps://t.co/dVvFrXwVtP https://t.co/xhOyHcIZaj'
994985002461945856,0,3,2018-05-11 16:58:05,b'Facebook responds to government notice on data breach; #CambridgeAnalytica\xe2\x80\x99s reply awaited.\nhttps://t.co/aKp1Qj4tCj https://t.co/cdJALJngUB'
994981711447408640,1,3,2018-05-11 16:45:00,"b"".@DaburIndia's director @imohitburman on the joint bid for Fortis Healthcare with the Munjals that was backed by th\xe2\x80\xa6 https://t.co/8NjrwIAKmP"""
994980089451372545,46,93,2018-05-11 16:38:33,"b'Retirees need at least Rs 15 crore of a corpus for generating an income of Rs 50 lakh to Rs 1 crore, which is neces\xe2\x80\xa6 https://t.co/0ECC8M66r7'"
994979525527093249,0,2,2018-05-11 16:36:19,"b'Right now, flying cars fall somewhere between pipe dream and prototype.\nhttps://t.co/AYMhHekj1n'"
994977940692656129,1,3,2018-05-11 16:30:01,"b""Future retail has better brand loyalty than Flipkart &amp; Amazon, says Future Group's @kishore_biyani. @future_care\xe2\x80\xa6 https://t.co/RfVAgOxAwq"""
994977936712216577,2,2,2018-05-11 16:30:00,b'Karnataka has steadily improved on women\xe2\x80\x99s access to education. #KarnatakaElections\nhttps://t.co/bK2FWd6CdP https://t.co/c6uPIiBA5p'
994975298469822465,1,1,2018-05-11 16:19:31,"b'Bitcoin slips below $9,000 as Korean Exchange raid renews fears.\nhttps://t.co/sQiTloY8hy https://t.co/CNIYoDjWos'"
994974161775812608,1,3,2018-05-11 16:15:00,b'This is why public sector bank employees are threatening to go on a nation-wide strike. https://t.co/OOXTsSwuR7 https://t.co/CzzuXBH0MX'
994970397127815168,3,8,2018-05-11 16:00:02,b'Fortis board approves Munjal-Burman bid. @YatinMota compares the bids that the top competitors offered.\xe2\x80\xa6 https://t.co/1C9oAW6fOc'
994966611709771782,1,1,2018-05-11 15:45:00,"b""Japan's carmakers have got a problem with women.\nhttps://t.co/5yO46Ljw1H https://t.co/MjzhWcSANe"""
994966346046701568,1,3,2018-05-11 15:43:57,"b'Symantec discloses investigation, sending shares plunging 35%.\nhttps://t.co/Ras0SktDmI https://t.co/s1eUEcIInf'"
994962837872238592,3,7,2018-05-11 15:30:00,"b'26/11 attack, IPL scandal &amp; other top cases Himanshu Roy cracked.\n(Via @TheQuint)\nhttps://t.co/gVYpGZeY6M https://t.co/Izz9PddNfi'"
994962665402318849,1,2,2018-05-11 15:29:19,"b'Sensex, Nifty clock best weekly gain in four ahead of #KarnatakaElections.\nhttps://t.co/jpwNzV5sGw https://t.co/h63HePki3I'"
994962387743592448,1,2,2018-05-11 15:28:13,b'Voter ID Case: EC defers voting in Karnataka\xe2\x80\x99s RR Nagar. #KarnatakaElection2018 https://t.co/jjdg9vPn1h\n(Via\xe2\x80\xa6 https://t.co/m5wDRNJmW7'
994959063195832323,2,2,2018-05-11 15:15:00,"b'#KarnatakaElections | As campaigning draws to a close, here are the jibes that got personal and the wars that were\xe2\x80\xa6 https://t.co/DvMZXx4IsL'"
994958668096454657,2,1,2018-05-11 15:13:26,"b'A day before Karnataka votes its next government, we look at what the polls say so far. Join @sanjaycsds, Narendra\xe2\x80\xa6 https://t.co/NSQT00uw7n'"
994957617360338944,2,1,2018-05-11 15:09:16,b'Oil set for weekly gain as Iran sanctions stoke supply concerns.\nhttps://t.co/UFqNP1wUdW https://t.co/V2h2xgX3eq'
994956772673662976,1,2,2018-05-11 15:05:54,b'How Fortis went from portfolio investment to takeover target for the Burman family.\nhttps://t.co/0YrfSh4E0R https://t.co/fS6kcQT5EO'
994949578074943489,6,14,2018-05-11 14:37:19,"b""Future Group's @kishore_biyani on why store owners can\xe2\x80\x99t afford losses. @future_care @_nirajshah\xe2\x80\xa6 https://t.co/XINfcea5Zx"""
994948449693908992,3,4,2018-05-11 14:32:50,b'People close to retiring age don\xe2\x80\x99t have enough savings in financial assets: Market experts tell @_nirajshah on BQ P\xe2\x80\xa6 https://t.co/wBMr8vFoKR'
994947774629081089,1,2,2018-05-11 14:30:09,b'Primetime #BQLive \n- Munjal-Burman win Fortis bid. Is it a win for shareholders?\n- Jio eyes post paid users with Rs\xe2\x80\xa6 https://t.co/0sSGHqWewr'
994947736817385477,3,1,2018-05-11 14:30:00,b'The average life expectancy in Karnataka is lower than that of the other big states. #KarnatakaElections\xe2\x80\xa6 https://t.co/3HXmS1bUBO'
994946526521708547,2,3,2018-05-11 14:25:11,b'#BQMarketsNow | U.S. stocks head for weekly advance as dollar slumps.\nhttps://t.co/z6lkIzMVob https://t.co/IuQ9FCKMAc'
994945751233978370,2,1,2018-05-11 14:22:06,"b""A day before the #KarnatakaElections, who's leading? Watch Lokniti Co-director Sanjay Kumar and Professor. Narendra\xe2\x80\xa6 https://t.co/DUZuMSgHaO"""
994944256606285830,3,6,2018-05-11 14:16:10,b'Why Kishore Biyani is unfazed by the Walmart-Flipkart deal.\nhttps://t.co/q5axz33FQs https://t.co/91pcrhbC5N'
994940539437895680,1,4,2018-05-11 14:01:24,b'#Q4WithBQ | UCO Bank\xe2\x80\x99s loss widens as provisions double.\nhttps://t.co/SBLg91uG26 https://t.co/zTB23Sqvft'
994940482277916673,4,6,2018-05-11 14:01:10,"b'Dena Bank\xe2\x80\x99s loss widens to Rs 1,225 crore as bad assets soar in March quarter.\nhttps://t.co/RrBe1zFX4g https://t.co/uP4hNcLO4P'"
994940206666211329,0,1,2018-05-11 14:00:05,"b'People want to browse, shop, pick up or return in person, and Amazon is changing to meet those needs, writes\xe2\x80\xa6 https://t.co/CLbXycW3ko'"
994937703471890432,2,0,2018-05-11 13:50:08,b'RT @BQthefineprint: Collegium to reiterate KM Joseph\xe2\x80\x99s name for elevation to Supreme Court. \nhttps://t.co/qGBvB9J3jV https://t.co/oBOmWV5Y0S'
994937659876302848,3,1,2018-05-11 13:49:57,b'Ravi Venkatesan resigns as independent director of Infosys.\nhttps://t.co/BV5iVioJ1e https://t.co/hz2fcTQWkt'
994936414914666496,5,11,2018-05-11 13:45:00,"b'China proves Karl Marx right on his 200th birthday, writes @tylercowen.\n https://t.co/n9GmwNOish https://t.co/h5qzIfx9g7'"
994934778091659264,6,4,2018-05-11 13:38:30,"b""#Q4WithBQ | Canara Bank's Rs 4860 crore loss is the second largest loss reported by a PSU bank during the bad loan\xe2\x80\xa6 https://t.co/RPloPPVHiL"""
994932639319691266,2,3,2018-05-11 13:30:00,b'Tiny smartphone component has lifted this stock 817%\nhttps://t.co/ho7ixEAU1c https://t.co/V72LoG4aOM'
994931448162304000,3,4,2018-05-11 13:25:16,"b""Facebook responds to Indian government's latest notice over alleged data breach; Cambridge Analytica's reply awaite\xe2\x80\xa6 https://t.co/IegOneZKuh"""
994929006523793409,5,11,2018-05-11 13:15:34,b'#KarnatakaElection2018 Polling in RR Nagar in Bengaluru has been deferred to May 28. https://t.co/xjvPYnryhD'
994928862969630720,1,1,2018-05-11 13:15:00,b'#KarnatakaElections | Can Siddaramaiah break a 30-year trend? @KaushikVaidya reports.\nhttps://t.co/zSgxXRMrAv https://t.co/JCJv9P2T9O'
994925766805606401,2,3,2018-05-11 13:02:42,"b""Here's what made headlines today. For more updates, visit https://t.co/FkiyCFV2LF https://t.co/S6VRMUgkpG"""
994923945244545024,1,2,2018-05-11 12:55:27,"b""The focus now is to reach out to shareholders and convince them on our offer, says @DaburIndia's director\xe2\x80\xa6 https://t.co/kS1u1Sy5UP"""
994922743752572929,10,8,2018-05-11 12:50:41,b'Finance Ministry calls 11 banks under PCA for a review meeting. https://t.co/MhmR4wbVcW'
994921848050667521,2,5,2018-05-11 12:47:07,"b""Kept funds ready to ensure cash infusion happens within 30 days, says @DaburIndia's director @imohitburman to\xe2\x80\xa6 https://t.co/oOGl0kbqUS"""
994920476584505344,2,3,2018-05-11 12:41:41,"b""India's factory output slowed more than expected in March.\nhttps://t.co/VIgeiFs9Cj https://t.co/pgMXJYRHva"""
994919696834088960,2,3,2018-05-11 12:38:35,"b""The Munjal-Burman combine's plan on SRL and RHT businesses.\n@imohitburman @menakadoshi \n\nWatch LIVE:\xe2\x80\xa6 https://t.co/joNZ8zQrzp"""
994917777130455040,4,7,2018-05-11 12:30:57,"b'Munjal-Burman bid is the only binding offer for Fortis which is transparent, @imohitburman says.\n\nWatch LIVE:\xe2\x80\xa6 https://t.co/IQaFQWCMLE'"
994917538281787392,2,2,2018-05-11 12:30:00,b'Karnataka has a relatively high number of infant deaths. #KarnatakaElections \nhttps://t.co/bK2FWcP1mh https://t.co/jZGiYX79WD'
994916566629105669,7,16,2018-05-11 12:26:08,"b""Burman family\xe2\x80\x99s @imohitburman speaks to @menakadoshi about their game plan to win over Fortis Healthcare's sharehol\xe2\x80\xa6 https://t.co/sPnsy9QRH3"""
994913720710000640,4,0,2018-05-11 12:14:50,b'RT @BQthefineprint: Collegium reaches in-principle agreement on reiterating recommendation for Justice KM Joseph\xe2\x80\x99s elevation to Supreme Cou\xe2\x80\xa6'
994912194209828864,18,16,2018-05-11 12:08:46,b'March IIP growth falls month-on-month. https://t.co/wCwDMwtLmY'
994909994251206656,0,1,2018-05-11 12:00:01,b'Apple has pushed for using more environmentally friendly materials in its products. \nhttps://t.co/C5RRmBHY2m https://t.co/MkjSUmzHMX'
994909619070746624,6,6,2018-05-11 11:58:32,b'Public sector bank employees have threatened to go on 2-day nation-wide strike from May 30.\nhttps://t.co/onXxfcfClz https://t.co/TeOzkMxIhI'
994908208509603841,3,2,2018-05-11 11:52:56,b'Social Indicators: Where does Karnataka stand? #KarnatakaElections2018 \nhttps://t.co/JOPqDaWIUz https://t.co/cl3hLunKRy'
994903776426262528,6,6,2018-05-11 11:35:19,"b'Mumbai top cop Himanshu Roy shoots self, reason unknown.\n(Via @TheQuint)\nhttps://t.co/f5Qbb3K5KB https://t.co/AxbPcAl2Jb'"
994902439051513856,0,1,2018-05-11 11:30:00,b'Microsoft lobbyist Chavez heads to Google to lead cloud policy.\nhttps://t.co/cqWfvPkgFK https://t.co/iYoE3MZRgP'
994898823137837056,2,2,2018-05-11 11:15:38,"b""#Q4WithBQ | Sun TV's net profit increases by 22.8%, year-on-year. https://t.co/ruEZgtzyCg"""
994898663561248769,4,1,2018-05-11 11:15:00,b'#KarnatakaElections | @nsd308 speaks to Bengalureans on major issues that will matter in the upcoming polls.\xe2\x80\xa6 https://t.co/MGVL70PioC'
994896667852730368,1,2,2018-05-11 11:07:04,b'#Q4WithBQ | Canara Bank posts a loss as provisions surge threefold.\nhttps://t.co/aMWWWr0Qng https://t.co/DqLLtVK20v'
994893433776103424,2,4,2018-05-11 10:54:13,"b""IndoStar Capital's IPO subscribed more than 6 times on final day of bidding.\nhttps://t.co/kUlk8Srula https://t.co/puGxajftxx"""
994889468652945408,7,16,2018-05-11 10:38:28,"b'#Q4WithBQ | Canara Bank reports Rs 4,860 crore net loss as provisions jump three fold. https://t.co/pPcjMNgBYR'"
994887339393671168,0,3,2018-05-11 10:30:00,"b'Japan\xe2\x80\x99s carmakers, facing the worst labor shortage in decades, have seen the light: hire more women\xe2\x80\xa6 https://t.co/I1tNXr81G7'"
994887338827239424,2,2,2018-05-11 10:30:00,b'Karnataka is also among the only few large states that have a shortfall of doctors at its public health centres.\xe2\x80\xa6 https://t.co/pUsktj66qA'
994885493966942208,2,3,2018-05-11 10:22:40,"b'#BQMarketWrap | Sensex, Nifty resumes upmove after taking a breather in the previous session.\xe2\x80\xa6 https://t.co/otgmcOgsY0'"
994885216983552000,0,2,2018-05-11 10:21:34,"b""#BQConversations | No one's willing to fund losses in brick and mortar retail, says Future Group's @kishore_biyani.\xe2\x80\xa6 https://t.co/ayfkbwY6FT"""
994883564159340546,1,2,2018-05-11 10:15:00,b'Fosun Pharma is said to vie for $2 billion Novartis portfolio.\nhttps://t.co/uDfwRF4XsH https://t.co/xMHPd7FPiL'
994882014288470017,0,0,2018-05-11 10:08:50,"b'#BQMarketWrap | Sensex, Nifty clock best weekly gain in four ahead of Karnataka polls. #BQLive https://t.co/KvJ8mvvAVy'"
994879788786499586,2,5,2018-05-11 10:00:00,"b""Billionaire Mukesh Ambani's Reliance Jio is going in for the kill.\nhttps://t.co/5KKSg2oSyo https://t.co/RzWAVwlXwQ"""
994878175640514560,1,2,2018-05-11 09:53:35,b'Fab 4 | @iYashUpadhyaya gets you the buzzing stocks in trade today.\nhttps://t.co/VnarfoUBaU https://t.co/NTJa8lZwxH'
994877812921204736,1,2,2018-05-11 09:52:09,b'IndoStar Capital Finance IPO | Overall 2.50 times; QIB 7.07 times; NII 0.28 times and Retail 0.85 times.\xe2\x80\xa6 https://t.co/bIHZkvPJRB'
994876013967392768,1,2,2018-05-11 09:45:00,b'Adani Enterprises has taken a $13.3 million writedown on its Carmichael coal mine.\nhttps://t.co/9MWm4FsI3n'
994875155917787136,2,2,2018-05-11 09:41:35,b'Coming Soon: A policy mandating asset monetisation by state-owned firms\nhttps://t.co/pL2YbST1NK https://t.co/a60gMMBFu5'
994874188056973314,1,1,2018-05-11 09:37:44,b'#Q4WithBQ | SpiceJet\xe2\x80\x99s profit missed analyst estimates on account of a rise in fuel costs.\nhttps://t.co/T8tNAqjFDo https://t.co/SLZJDj3bBq'
994873005808472067,0,1,2018-05-11 09:33:03,b'#BQLive\n- Wrapping up the action for the week with trading strategies\n- Dealing room recommendations &amp; more\nhttps://t.co/gOUtP9kpr2'
994872241543233536,0,1,2018-05-11 09:30:00,"b'Amazon gets physical, writes @ShiraOvide.\nhttps://t.co/IXItciWx4U https://t.co/adbKngI4Kv'"
994871767540862976,0,1,2018-05-11 09:28:07,b'Why Emkay Global is not so bullish on public sector banks.\nhttps://t.co/E22DoPxozj https://t.co/a0CITabv55'
994868464325083136,1,4,2018-05-11 09:15:00,"b""#KarnatakaElections | Here's why the Karnataka election on May 12 is crucial.\nhttps://t.co/3KCLwvxDoH https://t.co/Ag2VTgiaeh"""
994864696170725376,1,1,2018-05-11 09:00:01,"b""Reliance Jio is making a play for India's postpaid subscribers with a new plan that's significantly lower than its\xe2\x80\xa6 https://t.co/QR6PaxaNsw"""
994860915068755969,0,1,2018-05-11 08:45:00,b'Fed banks targeted by new bill as political scrutiny mounts.\nhttps://t.co/H19U0889eC https://t.co/BeTn4gIoHG'
994857155877658624,0,1,2018-05-11 08:30:04,b'Countdown #BQLive\n- Analysing the pain in telecom stocks\n- The management of Westlife Development on its Q4 perform\xe2\x80\xa6 https://t.co/bzFt3cEofT'
